NASA SC(2)-0714 AIRFOIL
    1.000000     -0.9500000E-02
   0.9906523     -0.6505619E-02
   0.9785778     -0.2766629E-02
   0.9651828      0.1201700E-02
   0.9506197      0.5422287E-02
   0.9351159      0.9730067E-02
   0.9189103      0.1397556E-01
   0.9022427      0.1814442E-01
   0.8852844      0.2219849E-01
   0.8681210      0.2601418E-01
   0.8508803      0.2972050E-01
   0.8335379      0.3319735E-01
   0.8162215      0.3648502E-01
   0.7989029      0.3959306E-01
   0.7816952      0.4242901E-01
   0.7646053      0.4511552E-01
   0.7475556      0.4765482E-01
   0.7305829      0.4992407E-01
   0.7137571      0.5205336E-01
   0.6970240      0.5403466E-01
   0.6802929      0.5586917E-01
   0.6634741      0.5755995E-01
   0.6464540      0.5912261E-01
   0.6290748      0.6057248E-01
   0.6113644      0.6199669E-01
   0.5936104      0.6325400E-01
   0.5755403      0.6436327E-01
   0.5571629      0.6545008E-01
   0.5385515      0.6637509E-01
   0.5199031      0.6720372E-01
   0.5011276      0.6795953E-01
   0.4823295      0.6852714E-01
   0.4635510      0.6903552E-01
   0.4446901      0.6941495E-01
   0.4258810      0.6963945E-01
   0.4069734      0.6983518E-01
   0.3882825      0.6989759E-01
   0.3696603      0.6989821E-01
   0.3512174      0.6971028E-01
   0.3331155      0.6946536E-01
   0.3152050      0.6906541E-01
   0.2972090      0.6852197E-01
   0.2794477      0.6787804E-01
   0.2617476      0.6709091E-01
   0.2439794      0.6620840E-01
   0.2265141      0.6519285E-01
   0.2092967      0.6404565E-01
   0.1923176      0.6269247E-01
   0.1756214      0.6120941E-01
   0.1592228      0.5961815E-01
   0.1433353      0.5780293E-01
   0.1281825      0.5597214E-01
   0.1140148      0.5408175E-01
   0.1010759      0.5207923E-01
   0.8929888E-01  0.5007915E-01
   0.7887579E-01  0.4817924E-01
   0.6964045E-01  0.4622040E-01
   0.6141334E-01  0.4433835E-01
   0.5413134E-01  0.4252657E-01
   0.4766000E-01  0.4072052E-01
   0.4185037E-01  0.3890980E-01
   0.3660823E-01  0.3713930E-01
   0.3189007E-01  0.3537627E-01
   0.2763605E-01  0.3355756E-01
   0.2377199E-01  0.3167158E-01
   0.2024169E-01  0.2973988E-01
   0.1701419E-01  0.2777791E-01
   0.1408926E-01  0.2577191E-01
   0.1146333E-01  0.2370309E-01
   0.9125892E-02  0.2155643E-01
